connectivityId,macId,data,data_tech,roaming,wifi,airplane,bluetooth,nfc,gps,vpn,usb,timestamp
17800,147,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17801,147,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17802,147,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17803,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17804,147,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17805,147,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17806,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17807,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17808,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17809,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17810,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17811,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17812,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17813,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17814,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17815,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17816,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17817,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17818,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17819,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17820,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17821,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17822,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17823,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17824,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17825,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17826,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17827,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17828,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17829,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17830,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17831,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17832,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17833,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17834,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17835,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17836,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17837,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17838,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17839,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17840,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17841,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17842,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17843,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17844,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17845,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17846,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17847,51,1,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17848,51,1,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17849,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17850,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17851,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17852,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17853,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17854,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17855,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17856,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17857,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17858,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17859,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17860,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17861,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17862,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17863,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17864,29,1,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17865,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17866,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17867,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17868,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17869,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17870,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17871,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17872,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17873,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17874,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17875,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17876,51,1,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17877,51,1,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
17878,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17879,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17880,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17881,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17882,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17883,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17884,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17885,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17886,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17887,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17888,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17889,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17890,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17891,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17892,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17893,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17894,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17895,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17896,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17897,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17898,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17899,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17900,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17901,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17902,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17903,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17904,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17905,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17906,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17907,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17908,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17909,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17910,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17911,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17912,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17913,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17914,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17915,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17916,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17917,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17918,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17919,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17920,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17921,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17922,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17923,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17924,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17925,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17926,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17927,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17928,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17929,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17930,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17931,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17932,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17933,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17934,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17935,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17936,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17937,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17938,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17939,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17940,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17941,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17942,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17943,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17944,275,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
17945,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17946,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17947,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17948,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17949,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17950,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17951,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17952,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17953,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17954,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17955,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17956,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17957,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17958,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17959,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17960,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17961,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17962,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17963,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17964,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17965,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17966,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17967,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17968,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17969,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17970,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17971,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17972,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17973,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17974,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17975,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17976,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17977,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17978,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17979,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17980,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17981,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17982,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17983,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17984,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17985,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17986,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17987,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17988,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17989,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17990,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17991,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17992,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17993,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17994,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17995,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17996,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17997,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17998,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
17999,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18000,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18001,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18002,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18003,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18004,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18005,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18006,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18007,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18008,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18009,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18010,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18011,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18012,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18013,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18014,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18015,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18016,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18017,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18018,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18019,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18020,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18021,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18022,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18023,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18024,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18025,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18026,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18027,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18028,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18029,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18030,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18031,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18032,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18033,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18034,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18035,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18036,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18037,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18038,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18039,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18040,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18041,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18042,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18043,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18044,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18045,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18046,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18047,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18048,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18049,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18050,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18051,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18052,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18053,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18054,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18055,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18056,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18057,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18058,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18059,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18060,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18061,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18062,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18063,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18064,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18065,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18066,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18067,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18068,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18069,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18070,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18071,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18072,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18073,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18074,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18075,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18076,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18077,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18078,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18079,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18080,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18081,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18082,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18083,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18084,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18085,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18086,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18087,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18088,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18089,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18090,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18091,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18092,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18093,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18094,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18095,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18096,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18097,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18098,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18099,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18100,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18101,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18102,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18103,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18104,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18105,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18106,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18107,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18108,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18109,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18110,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18111,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18112,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18113,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18114,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18115,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18116,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18117,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18118,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18119,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18120,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18121,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18122,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18123,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18124,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18125,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18126,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18127,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18128,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18129,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18130,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18131,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18132,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18133,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18134,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18135,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18136,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18137,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18138,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18139,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18140,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18141,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18142,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18143,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18144,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18145,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18146,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18147,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18148,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18149,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18150,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18151,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18152,207,0,NULL,NULL,1,0,0,NULL,0,NULL,NULL,*
18153,17,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
18154,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18155,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18156,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18157,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18158,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18159,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18160,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18161,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18162,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18163,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18164,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18165,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18166,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18167,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18168,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18169,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18170,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18171,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18172,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18173,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18174,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
18175,207,1,NULL,NULL,0,0,0,NULL,0,NULL,NULL,*
