securityId,macId,unknownSources,developerOptions,secure,rooted,debugging,timestamp
7592,139,1,0,1,0,NULL,*
7593,139,1,0,1,0,NULL,*
7594,139,1,0,1,0,NULL,*
7595,139,1,0,1,0,NULL,*
7596,139,1,0,1,0,NULL,*
7597,1,0,1,1,0,NULL,*
7598,1,0,1,1,0,NULL,*
7599,66,0,0,1,0,NULL,*
7600,66,0,0,1,0,NULL,*
7601,1,0,1,1,0,NULL,*
7602,139,1,0,1,0,NULL,*
7603,139,1,0,1,0,NULL,*
7604,1,0,1,1,0,NULL,*
7605,1,0,1,1,0,NULL,*
7606,1,0,1,1,0,NULL,*
7607,1,0,1,1,0,NULL,*
7608,1,0,1,1,0,NULL,*
7609,139,1,0,1,0,NULL,*
7610,139,1,0,1,0,NULL,*
7611,1,0,1,1,0,NULL,*
7612,1,0,1,1,0,NULL,*
7613,1,0,1,1,0,NULL,*
7614,1,0,1,1,0,NULL,*
7615,139,1,0,1,0,NULL,*
7616,139,1,0,1,0,NULL,*
7617,1,0,1,1,0,NULL,*
7618,139,1,0,1,0,NULL,*
7619,139,1,0,1,0,NULL,*
7620,1,0,1,1,0,NULL,*
7621,1,0,1,1,0,NULL,*
7622,1,0,1,1,0,NULL,*
7623,1,0,1,1,0,NULL,*
7624,1,0,1,1,0,NULL,*
7625,1,0,1,1,0,NULL,*
7626,1,0,1,1,0,NULL,*
7627,1,0,1,1,0,NULL,*
7628,1,0,1,1,0,NULL,*
7629,1,0,1,1,0,NULL,*
7630,1,0,1,1,0,NULL,*
7631,1,0,1,1,0,NULL,*
7632,139,1,0,1,0,NULL,*
7633,139,1,0,1,0,NULL,*
7634,1,0,1,1,0,NULL,*
7635,1,0,1,1,0,NULL,*
7636,1,0,1,1,0,NULL,*
7637,1,0,1,1,0,NULL,*
7638,1,0,1,1,0,NULL,*
7639,1,0,1,1,0,NULL,*
7640,1,0,1,1,0,NULL,*
7641,1,0,1,1,0,NULL,*
7642,1,0,1,1,0,NULL,*
7643,139,1,0,1,0,NULL,*
7644,139,1,0,1,0,NULL,*
7645,139,1,0,1,0,NULL,*
7646,139,1,0,1,0,NULL,*
7647,139,1,0,1,0,NULL,*
7648,139,1,0,1,0,NULL,*
7649,139,1,0,1,0,NULL,*
7650,139,1,0,1,0,NULL,*
7651,61,0,0,1,0,NULL,*
7652,61,0,0,1,0,NULL,*
7653,139,1,0,1,0,NULL,*
7654,139,1,0,1,0,NULL,*
7655,139,1,0,1,0,NULL,*
7656,139,1,0,1,0,NULL,*
7657,139,1,0,1,0,NULL,*
7658,139,1,0,1,0,NULL,*
7659,139,1,0,1,0,NULL,*
7660,139,1,0,1,0,NULL,*
7661,139,1,0,1,0,NULL,*
7662,139,1,0,1,0,NULL,*
7663,139,1,0,1,0,NULL,*
7664,139,1,0,1,0,NULL,*
7665,139,1,0,1,0,NULL,*
7666,139,1,0,1,0,NULL,*
7667,139,1,0,1,0,NULL,*
7668,139,1,0,1,0,NULL,*
7669,139,1,0,1,0,NULL,*
7670,139,1,0,1,0,NULL,*
7671,139,1,0,1,0,NULL,*
7672,139,1,0,1,0,NULL,*
7673,139,1,0,1,0,NULL,*
7674,139,1,0,1,0,NULL,*
7675,139,1,0,1,0,NULL,*
7676,140,0,0,1,0,NULL,*
7677,140,0,0,1,0,NULL,*
7678,140,0,0,1,0,NULL,*
7679,139,1,0,1,0,NULL,*
7680,139,1,0,1,0,NULL,*
7681,139,1,0,1,0,NULL,*
7682,139,1,0,1,0,NULL,*
7683,139,1,0,1,0,NULL,*
7684,139,1,0,1,0,NULL,*
7685,139,1,0,1,0,NULL,*
7686,139,1,0,1,0,NULL,*
7687,139,1,0,1,0,NULL,*
7688,139,1,0,1,0,NULL,*
7689,139,1,0,1,0,NULL,*
7690,139,1,0,1,0,NULL,*
7691,139,1,0,1,0,NULL,*
7692,139,1,0,1,0,NULL,*
7693,139,1,0,1,0,NULL,*
7694,139,1,0,1,0,NULL,*
7695,139,1,0,1,0,NULL,*
7696,139,1,0,1,0,NULL,*
7697,156,0,1,1,0,NULL,*
7698,156,0,1,1,0,NULL,*
7699,156,0,1,1,0,NULL,*
7700,156,0,1,1,0,NULL,*
7701,4,0,1,1,0,NULL,*
7702,4,0,1,1,0,NULL,*
7703,4,0,1,1,0,NULL,*
7704,4,0,1,1,0,NULL,*
7705,4,0,1,1,0,NULL,*
7706,4,0,1,1,0,NULL,*
7707,4,0,1,1,0,NULL,*
7708,4,0,1,1,0,NULL,*
7709,4,0,1,1,0,NULL,*
7710,156,0,1,1,0,NULL,*
7711,4,0,1,1,0,NULL,*
7712,4,0,1,1,0,NULL,*
7713,4,0,1,1,0,NULL,*
7714,4,0,1,1,0,NULL,*
7715,4,0,1,1,0,NULL,*
7716,4,0,1,1,0,NULL,*
7717,4,0,1,1,0,NULL,*
7718,4,0,1,1,0,NULL,*
7719,4,0,1,1,0,NULL,*
7720,4,0,1,1,0,NULL,*
7721,4,0,1,1,0,NULL,*
7722,4,0,1,1,0,NULL,*
7723,4,0,1,1,0,NULL,*
7724,4,0,1,1,0,NULL,*
7725,4,0,1,1,0,NULL,*
7726,4,0,1,1,0,NULL,*
7727,4,0,1,1,0,NULL,*
7728,4,0,1,1,0,NULL,*
7729,4,0,1,1,0,NULL,*
7730,4,0,1,1,0,NULL,*
7731,4,0,1,1,0,NULL,*
7732,4,0,1,1,0,NULL,*
7733,4,0,1,1,0,NULL,*
7734,4,0,1,1,0,NULL,*
7735,4,0,1,1,0,NULL,*
7736,4,0,1,1,0,NULL,*
7737,4,0,1,1,0,NULL,*
7738,4,0,1,1,0,NULL,*
7739,4,0,1,1,0,NULL,*
7740,4,0,1,1,0,NULL,*
7741,4,0,1,1,0,NULL,*
7742,4,0,1,1,0,NULL,*
7743,4,0,1,1,0,NULL,*
7744,4,0,1,1,0,NULL,*
7745,4,0,1,1,0,NULL,*
7746,4,0,1,1,0,NULL,*
7747,4,0,1,1,0,NULL,*
7748,4,0,1,1,0,NULL,*
7749,4,0,1,1,0,NULL,*
7750,4,0,1,1,0,NULL,*
7751,4,0,1,1,0,NULL,*
7752,4,0,1,1,0,NULL,*
7753,4,0,1,1,0,NULL,*
7754,4,0,1,1,0,NULL,*
7755,4,0,1,1,0,NULL,*
7756,4,0,1,1,0,NULL,*
7757,4,0,1,1,0,NULL,*
7758,4,0,1,1,0,NULL,*
7759,4,0,1,1,0,NULL,*
7760,4,0,1,1,0,NULL,*
7761,4,0,1,1,0,NULL,*
7762,4,0,1,1,0,NULL,*
7763,4,0,1,1,0,NULL,*
7764,4,0,1,1,0,NULL,*
7765,4,0,1,1,0,NULL,*
7766,19,0,0,0,1,NULL,*
7767,19,0,0,0,1,NULL,*
7768,19,0,0,0,1,NULL,*
7769,19,0,0,0,1,NULL,*
7770,19,0,0,0,1,NULL,*
7771,161,0,0,0,1,NULL,*
7772,161,0,0,0,1,NULL,*
7773,161,0,0,0,1,NULL,*
7774,161,0,0,0,1,NULL,*
7775,161,0,0,0,1,NULL,*
7776,161,0,0,0,1,NULL,*
7777,111,0,1,1,0,NULL,*
7778,111,0,1,1,0,NULL,*
7779,139,1,0,1,0,NULL,*
7780,139,1,0,1,0,NULL,*
7781,139,1,0,1,0,NULL,*
7782,1,0,1,1,0,NULL,*
7783,1,0,1,1,0,NULL,*
7784,1,0,1,1,0,NULL,*
7785,1,0,1,1,0,NULL,*
7786,1,0,1,1,0,NULL,*
7787,1,0,1,1,0,NULL,*
7788,1,0,1,1,0,NULL,*
7789,1,0,1,1,0,NULL,*
7790,1,0,1,1,0,NULL,*
7791,1,0,1,1,0,NULL,*
7792,1,0,1,1,0,NULL,*
7793,1,0,1,1,0,NULL,*
7794,1,0,1,1,0,NULL,*
7795,1,0,1,1,0,NULL,*
7796,1,0,1,1,0,NULL,*
7797,1,0,1,1,0,NULL,*
7798,1,0,1,1,0,NULL,*
7799,1,0,1,1,0,NULL,*
7800,1,0,1,1,0,NULL,*
7801,1,0,1,1,0,NULL,*
7802,1,0,1,1,0,NULL,*
7803,1,0,1,1,0,NULL,*
7804,1,0,1,1,0,NULL,*
7805,1,0,1,1,0,NULL,*
7806,1,0,1,1,0,NULL,*
7807,1,0,1,1,0,NULL,*
7808,1,0,1,1,0,NULL,*
7809,1,0,1,1,0,NULL,*
7810,1,0,1,1,0,NULL,*
7811,1,0,1,1,0,NULL,*
7812,1,0,1,1,0,NULL,*
7813,1,0,1,1,0,NULL,*
7814,1,0,1,1,0,NULL,*
7815,1,0,1,1,0,NULL,*
7816,1,0,1,1,0,NULL,*
7817,1,0,1,1,0,NULL,*
7818,1,0,1,1,0,NULL,*
7819,1,0,1,1,0,NULL,*
7820,1,0,1,1,0,NULL,*
7821,1,0,1,1,0,NULL,*
7822,1,0,1,1,0,NULL,*
7823,1,0,1,1,0,NULL,*
7824,139,1,0,1,0,NULL,*
7825,139,1,0,1,0,NULL,*
7826,139,1,0,1,0,NULL,*
7827,1,0,1,1,0,NULL,*
7828,139,1,0,1,0,NULL,*
7829,1,0,1,1,0,NULL,*
7830,139,1,0,1,0,NULL,*
7831,139,1,0,1,0,NULL,*
7832,139,1,0,1,0,NULL,*
7833,1,0,1,1,0,NULL,*
7834,1,0,1,1,0,NULL,*
7835,1,0,1,1,0,NULL,*
7836,1,0,1,1,0,NULL,*
7837,1,0,1,1,0,NULL,*
7838,1,0,1,1,0,NULL,*
7839,1,0,1,1,0,NULL,*
7840,139,1,0,1,0,NULL,*
7841,1,0,1,1,0,NULL,*
7842,139,1,0,1,0,NULL,*
7843,1,0,1,1,0,NULL,*
7844,139,1,0,1,0,NULL,*
7845,1,0,1,1,0,NULL,*
7846,1,0,1,1,0,NULL,*
7847,1,0,1,1,0,NULL,*
7848,1,0,1,1,0,NULL,*
7849,1,0,1,1,0,NULL,*
7850,1,0,1,1,0,NULL,*
7851,1,0,1,1,0,NULL,*
7852,1,0,1,1,0,NULL,*
7853,1,0,1,1,0,NULL,*
7854,1,0,1,1,0,NULL,*
7855,1,0,1,1,0,NULL,*
7856,139,1,0,1,0,NULL,*
7857,1,0,1,1,0,NULL,*
7858,1,0,1,1,0,NULL,*
7859,1,0,1,1,0,NULL,*
7860,1,0,1,1,0,NULL,*
7861,1,0,1,1,0,NULL,*
7862,1,0,1,1,0,NULL,*
7863,1,0,1,1,0,NULL,*
7864,1,0,1,1,0,NULL,*
7865,1,0,1,1,0,NULL,*
7866,1,0,1,1,0,NULL,*
7867,1,0,1,1,0,NULL,*
7868,1,0,1,1,0,NULL,*
7869,1,0,1,1,0,NULL,*
7870,1,0,1,1,0,NULL,*
7871,1,0,1,1,0,NULL,*
7872,1,0,1,1,0,NULL,*
7873,1,0,1,1,0,NULL,*
7874,1,0,1,1,0,NULL,*
7875,1,0,1,1,0,NULL,*
7876,1,0,1,1,0,NULL,*
7877,139,1,0,1,0,NULL,*
7878,1,0,1,1,0,NULL,*
7879,1,0,1,1,0,NULL,*
7880,1,0,1,1,0,NULL,*
7881,1,0,1,1,0,NULL,*
7882,1,0,1,1,0,NULL,*
7883,1,0,1,1,0,NULL,*
7884,1,0,1,1,0,NULL,*
7885,139,1,0,1,0,NULL,*
7886,1,0,1,1,0,NULL,*
7887,1,0,1,1,0,NULL,*
7888,1,0,1,1,0,NULL,*
7889,1,0,1,1,0,NULL,*
7890,1,0,1,1,0,NULL,*
7891,1,0,1,1,0,NULL,*
7892,1,0,1,1,0,NULL,*
7893,1,0,1,1,0,NULL,*
7894,1,0,1,1,0,NULL,*
7895,1,0,1,1,0,NULL,*
7896,1,0,1,1,0,NULL,*
7897,1,0,1,1,0,NULL,*
7898,1,0,1,1,0,NULL,*
7899,1,0,1,1,0,NULL,*
7900,1,0,1,1,0,NULL,*
7901,1,0,1,1,0,NULL,*
7902,1,0,1,1,0,NULL,*
7903,139,1,0,1,0,NULL,*
7904,1,0,1,1,0,NULL,*
7905,1,0,1,1,0,NULL,*
7906,1,0,1,1,0,NULL,*
7907,1,0,1,1,0,NULL,*
7908,1,0,1,1,0,NULL,*
7909,1,0,1,1,0,NULL,*
7910,1,0,1,1,0,NULL,*
7911,1,0,1,1,0,NULL,*
7912,139,1,0,1,0,NULL,*
7913,1,0,1,1,0,NULL,*
7914,1,0,1,1,0,NULL,*
7915,1,0,1,1,0,NULL,*
7916,1,0,1,1,0,NULL,*
7917,1,0,1,1,0,NULL,*
7918,1,0,1,1,0,NULL,*
7919,1,0,1,1,0,NULL,*
7920,1,0,1,1,0,NULL,*
7921,1,0,1,1,0,NULL,*
7922,1,0,1,1,0,NULL,*
7923,1,0,1,1,0,NULL,*
7924,1,0,1,1,0,NULL,*
7925,1,0,1,1,0,NULL,*
7926,1,0,1,1,0,NULL,*
7927,1,0,1,1,0,NULL,*
7928,1,0,1,1,0,NULL,*
7929,1,0,1,1,0,NULL,*
7930,1,0,1,1,0,NULL,*
7931,139,1,0,1,0,NULL,*
7932,1,0,1,1,0,NULL,*
7933,1,0,1,1,0,NULL,*
7934,1,0,1,1,0,NULL,*
7935,1,0,1,1,0,NULL,*
7936,1,0,1,1,0,NULL,*
7937,1,0,1,1,0,NULL,*
7938,1,0,1,1,0,NULL,*
7939,1,0,1,1,0,NULL,*
7940,139,1,0,1,0,NULL,*
7941,1,0,1,1,0,NULL,*
7942,139,1,0,1,0,NULL,*
7943,1,0,1,1,0,NULL,*
7944,1,0,1,1,0,NULL,*
7945,1,0,1,1,0,NULL,*
7946,1,0,1,1,0,NULL,*
7947,1,0,1,1,0,NULL,*
7948,1,0,1,1,0,NULL,*
7949,1,0,1,1,0,NULL,*
7950,1,0,1,1,0,NULL,*
7951,1,0,1,1,0,NULL,*
7952,1,0,1,1,0,NULL,*
7953,1,0,1,1,0,NULL,*
7954,1,0,1,1,0,NULL,*
7955,1,0,1,1,0,NULL,*
7956,1,0,1,1,0,NULL,*
7957,1,0,1,1,0,NULL,*
7958,1,0,1,1,0,NULL,*
7959,1,0,1,1,0,NULL,*
7960,1,0,1,1,0,NULL,*
7961,1,0,1,1,0,NULL,*
7962,1,0,1,1,0,NULL,*
7963,1,0,1,1,0,NULL,*
7964,139,1,0,1,0,NULL,*
7965,1,0,1,1,0,NULL,*
7966,1,0,1,1,0,NULL,*
7967,1,0,1,1,0,NULL,*
7968,1,0,1,1,0,NULL,*
7969,1,0,1,1,0,NULL,*
7970,1,0,1,1,0,NULL,*
7971,1,0,1,1,0,NULL,*
7972,1,0,1,1,0,NULL,*
7973,139,1,0,1,0,NULL,*
7974,1,0,1,1,0,NULL,*
7975,1,0,1,1,0,NULL,*
7976,1,0,1,1,0,NULL,*
7977,139,1,0,1,0,NULL,*
7978,1,0,1,1,0,NULL,*
7979,139,1,0,1,0,NULL,*
7980,1,0,1,1,0,NULL,*
7981,139,1,0,1,0,NULL,*
7982,1,0,1,1,0,NULL,*
7983,139,1,0,1,0,NULL,*
7984,1,0,1,1,0,NULL,*
7985,139,1,0,1,0,NULL,*
7986,1,0,1,1,0,NULL,*
7987,1,0,1,1,0,NULL,*
7988,139,1,0,1,0,NULL,*
7989,1,0,1,1,0,NULL,*
7990,139,1,0,1,0,NULL,*
7991,139,1,0,1,0,NULL,*
7992,1,0,1,1,0,NULL,*
7993,139,1,0,1,0,NULL,*
7994,1,0,1,1,0,NULL,*
7995,1,0,1,1,0,NULL,*
7996,1,0,1,1,0,NULL,*
7997,1,0,1,1,0,NULL,*
7998,139,1,0,1,0,NULL,*
7999,1,0,1,1,0,NULL,*
8000,139,1,0,1,0,NULL,*
8001,139,1,0,1,0,NULL,*
8002,139,1,0,1,0,NULL,*
8003,1,0,1,1,0,NULL,*
8004,139,1,0,1,0,NULL,*
8005,139,1,0,1,0,NULL,*
8006,139,1,0,1,0,NULL,*
8007,139,1,0,1,0,NULL,*
8008,139,1,0,1,0,NULL,*
8009,1,0,1,1,0,NULL,*
8010,139,1,0,1,0,NULL,*
8011,139,1,0,1,0,NULL,*
8012,139,1,0,1,0,NULL,*
8013,1,0,1,1,0,NULL,*
8014,139,1,0,1,0,NULL,*
8015,139,1,0,1,0,NULL,*
8016,1,0,1,1,0,NULL,*
8017,139,1,0,1,0,NULL,*
8018,1,0,1,1,0,NULL,*
8019,139,1,0,1,0,NULL,*
8020,139,1,0,1,0,NULL,*
8021,139,1,0,1,0,NULL,*
8022,1,0,1,1,0,NULL,*
8023,139,1,0,1,0,NULL,*
8024,139,1,0,1,0,NULL,*
8025,139,1,0,1,0,NULL,*
8026,139,1,0,1,0,NULL,*
8027,139,1,0,1,0,NULL,*
8028,139,1,0,1,0,NULL,*
8029,1,0,1,1,0,NULL,*
8030,139,1,0,1,0,NULL,*
8031,1,0,1,1,0,NULL,*
8032,139,1,0,1,0,NULL,*
8033,1,0,1,1,0,NULL,*
8034,139,1,0,1,0,NULL,*
8035,1,0,1,1,0,NULL,*
8036,139,1,0,1,0,NULL,*
8037,1,0,1,1,0,NULL,*
8038,139,1,0,1,0,NULL,*
8039,1,0,1,1,0,NULL,*
8040,139,1,0,1,0,NULL,*
8041,1,0,1,1,0,NULL,*
8042,139,1,0,1,0,NULL,*
8043,1,0,1,1,0,NULL,*
8044,139,1,0,1,0,NULL,*
8045,1,0,1,1,0,NULL,*
8046,139,1,0,1,0,NULL,*
8047,1,0,1,1,0,NULL,*
8048,139,1,0,1,0,NULL,*
8049,139,1,0,1,0,NULL,*
8050,1,0,1,1,0,NULL,*
8051,139,1,0,1,0,NULL,*
8052,1,0,1,1,0,NULL,*
8053,139,1,0,1,0,NULL,*
8054,1,0,1,1,0,NULL,*
8055,139,1,0,1,0,NULL,*
8056,1,0,1,1,0,NULL,*
8057,1,0,1,1,0,NULL,*
8058,139,1,0,1,0,NULL,*
8059,1,0,1,1,0,NULL,*
8060,1,0,1,1,0,NULL,*
8061,139,1,0,1,0,NULL,*
8062,1,0,1,1,0,NULL,*
8063,1,0,1,1,0,NULL,*
8064,1,0,1,1,0,NULL,*
8065,139,1,0,1,0,NULL,*
8066,1,0,1,1,0,NULL,*
8067,1,0,1,1,0,NULL,*
8068,1,0,1,1,0,NULL,*
8069,1,0,1,1,0,NULL,*
8070,1,0,1,1,0,NULL,*
8071,1,0,1,1,0,NULL,*
8072,1,0,1,1,0,NULL,*
8073,1,0,1,1,0,NULL,*
8074,1,0,1,1,0,NULL,*
8075,1,0,1,1,0,NULL,*
8076,139,1,0,1,0,NULL,*
8077,1,0,1,1,0,NULL,*
8078,1,0,1,1,0,NULL,*
8079,139,1,0,1,0,NULL,*
8080,1,0,1,1,0,NULL,*
8081,139,1,0,1,0,NULL,*
8082,1,0,1,1,0,NULL,*
8083,139,1,0,1,0,NULL,*
8084,1,0,1,1,0,NULL,*
8085,139,1,0,1,0,NULL,*
8086,1,0,1,1,0,NULL,*
8087,139,1,0,1,0,NULL,*
8088,1,0,1,1,0,NULL,*
8089,139,1,0,1,0,NULL,*
8090,1,0,1,1,0,NULL,*
8091,139,1,0,1,0,NULL,*
8092,1,0,1,1,0,NULL,*
8093,1,0,1,1,0,NULL,*
8094,1,0,1,1,0,NULL,*
8095,1,0,1,1,0,NULL,*
8096,80,0,0,1,0,NULL,*
8097,80,0,0,1,0,NULL,*
8098,80,0,0,1,0,NULL,*
8099,80,0,0,1,0,NULL,*
8100,1,0,1,1,0,NULL,*
8101,1,0,1,1,0,NULL,*
8102,1,0,1,1,0,NULL,*
8103,139,1,0,1,0,NULL,*
8104,1,0,1,1,0,NULL,*
8105,1,0,1,1,0,NULL,*
8106,1,0,1,1,0,NULL,*
8107,1,0,1,1,0,NULL,*
8108,1,0,1,1,0,NULL,*
8109,1,0,1,1,0,NULL,*
8110,139,1,0,1,0,NULL,*
8111,139,1,0,1,0,NULL,*
8112,139,1,0,1,0,NULL,*
8113,139,1,0,1,0,NULL,*
8114,139,1,0,1,0,NULL,*
8115,139,1,0,1,0,NULL,*
8116,139,1,0,1,0,NULL,*
8117,10,0,1,1,0,NULL,*
8118,10,0,1,1,0,NULL,*
8119,10,0,1,1,0,NULL,*
8120,10,0,1,1,0,NULL,*
8121,10,0,1,1,0,NULL,*
8122,10,0,1,1,0,NULL,*
8123,139,1,0,1,0,NULL,*
8124,10,0,1,1,0,NULL,*
8125,10,0,1,1,0,NULL,*
8126,10,0,1,1,0,NULL,*
8127,10,0,1,1,0,NULL,*
8128,10,0,1,1,0,NULL,*
8129,10,0,1,1,0,NULL,*
8130,10,0,1,1,0,NULL,*
8131,10,0,1,1,0,NULL,*
8132,10,0,1,1,0,NULL,*
8133,139,1,0,1,0,NULL,*
8134,10,0,1,1,0,NULL,*
8135,139,1,0,1,0,NULL,*
8136,139,1,0,1,0,NULL,*
8137,139,1,0,1,0,NULL,*
8138,139,1,0,1,0,NULL,*
8139,139,1,0,1,0,NULL,*
8140,139,1,0,1,0,NULL,*
8141,139,1,0,1,0,NULL,*
8142,139,1,0,1,0,NULL,*
8143,139,1,0,1,0,NULL,*
8144,139,1,0,1,0,NULL,*
8145,139,1,0,1,0,NULL,*
8146,139,1,0,1,0,NULL,*
8147,139,1,0,1,0,NULL,*
8148,139,1,0,1,0,NULL,*
8149,139,1,0,1,0,NULL,*
8150,139,1,0,1,0,NULL,*
8151,139,1,0,1,0,NULL,*
8152,139,1,0,1,0,NULL,*
8153,139,1,0,1,0,NULL,*
8154,139,1,0,1,0,NULL,*
8155,139,1,0,1,0,NULL,*
8156,139,1,0,1,0,NULL,*
8157,139,1,0,1,0,NULL,*
8158,139,1,0,1,0,NULL,*
8159,139,1,0,1,0,NULL,*
8160,139,1,0,1,0,NULL,*
8161,139,1,0,1,0,NULL,*
8162,139,1,0,1,0,NULL,*
8163,139,1,0,1,0,NULL,*
8164,139,1,0,1,0,NULL,*
8165,139,1,0,1,0,NULL,*
8166,139,1,0,1,0,NULL,*
8167,139,1,0,1,0,NULL,*
8168,139,1,0,1,0,NULL,*
8169,139,1,0,1,0,NULL,*
8170,139,1,0,1,0,NULL,*
8171,139,1,0,1,0,NULL,*
8172,139,1,0,1,0,NULL,*
8173,139,1,0,1,0,NULL,*
8174,139,1,0,1,0,NULL,*
8175,139,1,0,1,0,NULL,*
8176,139,1,0,1,0,NULL,*
8177,139,1,0,1,0,NULL,*
8178,139,1,0,1,0,NULL,*
8179,139,1,0,1,0,NULL,*
8180,139,1,0,1,0,NULL,*
8181,139,1,0,1,0,NULL,*
8182,139,1,0,1,0,NULL,*
8183,139,1,0,1,0,NULL,*
8184,139,1,0,1,0,NULL,*
8185,139,1,0,1,0,NULL,*
8186,139,1,0,1,0,NULL,*
8187,139,1,0,1,0,NULL,*
8188,139,1,0,1,0,NULL,*
8189,139,1,0,1,0,NULL,*
8190,139,1,0,1,0,NULL,*
8191,139,1,0,1,0,NULL,*
8192,139,1,0,1,0,NULL,*
8193,139,1,0,1,0,NULL,*
8194,139,1,0,1,0,NULL,*
8195,139,1,0,1,0,NULL,*
8196,139,1,0,1,0,NULL,*
8197,139,1,0,1,0,NULL,*
8198,139,1,0,1,0,NULL,*
8199,139,1,0,1,0,NULL,*
8200,139,1,0,1,0,NULL,*
8201,139,1,0,1,0,NULL,*
8202,139,1,0,1,0,NULL,*
8203,139,1,0,1,0,NULL,*
8204,139,1,0,1,0,NULL,*
8205,139,1,0,1,0,NULL,*
8206,139,1,0,1,0,NULL,*
8207,139,1,0,1,0,NULL,*
8208,139,1,0,1,0,NULL,*
8209,139,1,0,1,0,NULL,*
8210,139,1,0,1,0,NULL,*
8211,139,1,0,1,0,NULL,*
8212,139,1,0,1,0,NULL,*
8213,139,1,0,1,0,NULL,*
8214,139,1,0,1,0,NULL,*
8215,139,1,0,1,0,NULL,*
8216,66,0,0,1,0,NULL,*
8217,66,0,0,1,0,NULL,*
8218,139,1,0,1,0,NULL,*
8219,66,0,0,1,0,NULL,*
8220,66,0,0,1,0,NULL,*
8221,139,1,0,1,0,NULL,*
8222,66,0,0,1,0,NULL,*
8223,66,0,0,1,0,NULL,*
8224,139,1,0,1,0,NULL,*
8225,66,0,0,1,0,NULL,*
8226,66,0,0,1,0,NULL,*
8227,139,1,0,1,0,NULL,*
8228,139,1,0,1,0,NULL,*
8229,66,0,0,1,0,NULL,*
8230,66,0,0,1,0,NULL,*
8231,66,0,0,1,0,NULL,*
8232,66,0,0,1,0,NULL,*
8233,66,0,0,1,0,NULL,*
8234,66,0,0,1,0,NULL,*
8235,66,0,0,1,0,NULL,*
8236,66,0,0,1,0,NULL,*
8237,66,0,0,1,0,NULL,*
8238,66,0,0,1,0,NULL,*
8239,66,0,0,1,0,NULL,*
8240,66,0,0,1,0,NULL,*
8241,66,0,0,1,0,NULL,*
8242,66,0,0,1,0,NULL,*
8243,66,0,0,1,0,NULL,*
8244,66,0,0,1,0,NULL,*
8245,66,0,0,1,0,NULL,*
8246,66,0,0,1,0,NULL,*
8247,139,1,0,1,0,NULL,*
8248,66,0,0,1,0,NULL,*
8249,66,0,0,1,0,NULL,*
8250,66,0,0,1,0,NULL,*
8251,66,0,0,1,0,NULL,*
8252,66,0,0,1,0,NULL,*
8253,66,0,0,1,0,NULL,*
8254,66,0,0,1,0,NULL,*
8255,66,0,0,1,0,NULL,*
8256,66,0,0,1,0,NULL,*
8257,66,0,0,1,0,NULL,*
8258,139,1,0,1,0,NULL,*
8259,139,1,0,1,0,NULL,*
8260,139,1,0,1,0,NULL,*
8261,139,1,0,1,0,NULL,*
8262,139,1,0,1,0,NULL,*
8263,139,1,0,1,0,NULL,*
8264,139,1,0,1,0,NULL,*
8265,139,1,0,1,0,NULL,*
8266,139,1,0,1,0,NULL,*
8267,139,1,0,1,0,NULL,*
8268,139,1,0,1,0,NULL,*
8269,139,1,0,1,0,NULL,*
8270,139,1,0,1,0,NULL,*
8271,139,1,0,1,0,NULL,*
8272,139,1,0,1,0,NULL,*
8273,139,1,0,1,0,NULL,*
8274,139,1,0,1,0,NULL,*
8275,139,1,0,1,0,NULL,*
8276,139,1,0,1,0,NULL,*
8277,139,1,0,1,0,NULL,*
8278,139,1,0,1,0,NULL,*
8279,139,1,0,1,0,NULL,*
8280,139,1,0,1,0,NULL,*
8281,139,1,0,1,0,NULL,*
8282,139,1,0,1,0,NULL,*
8283,139,1,0,1,0,NULL,*
8284,139,1,0,1,0,NULL,*
8285,139,1,0,1,0,NULL,*
8286,139,1,0,1,0,NULL,*
8287,139,1,0,1,0,NULL,*
8288,139,1,0,1,0,NULL,*
8289,139,1,0,1,0,NULL,*
8290,139,1,0,1,0,NULL,*
8291,139,1,0,1,0,NULL,*
8292,139,1,0,1,0,NULL,*
8293,139,1,0,1,0,NULL,*
8294,139,1,0,1,0,NULL,*
8295,139,1,0,1,0,NULL,*
8296,139,1,0,1,0,NULL,*
8297,139,1,0,1,0,NULL,*
8298,139,1,0,1,0,NULL,*
8299,139,1,0,1,0,NULL,*
8300,139,1,0,1,0,NULL,*
8301,139,1,0,1,0,NULL,*
8302,139,1,0,1,0,NULL,*
8303,139,1,0,1,0,NULL,*
8304,139,1,0,1,0,NULL,*
8305,139,1,0,1,0,NULL,*
8306,139,1,0,1,0,NULL,*
8307,139,1,0,1,0,NULL,*
8308,139,1,0,1,0,NULL,*
8309,139,1,0,1,0,NULL,*
8310,139,1,0,1,0,NULL,*
8311,139,1,0,1,0,NULL,*
8312,139,1,0,1,0,NULL,*
8313,139,1,0,1,0,NULL,*
8314,139,1,0,1,0,NULL,*
8315,139,1,0,1,0,NULL,*
8316,139,1,0,1,0,NULL,*
8317,139,1,0,1,0,NULL,*
8318,139,1,0,1,0,NULL,*
8319,139,1,0,1,0,NULL,*
8320,139,1,0,1,0,NULL,*
8321,139,1,0,1,0,NULL,*
8322,139,1,0,1,0,NULL,*
8323,139,1,0,1,0,NULL,*
8324,139,1,0,1,0,NULL,*
8325,139,1,0,1,0,NULL,*
8326,139,1,0,1,0,NULL,*
